app	version	sdk_min	sdk_trg	method	fromLine	toLine	apis	alternative	ruleCheck	warning	message	confidence
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ChangeTransform.setTransforms(Landroid/view/View;FFFFFFFF)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationPause(Landroid/animation/Animator;)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationResume(Landroid/animation/Animator;)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onTransitionEnd(Landroidx/transition/Transition;)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ViewUtilsApi19.setTransitionAlpha(Landroid/view/View;F)V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.viewpager2.widget.MarginPageTransformer.transformPage(Landroid/view/View;F)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.activity.ImmLeaksCleaner.onStateChanged(Landroidx/lifecycle/LifecycleOwner;Landroidx/lifecycle/Lifecycle$Event;)V	-1	-1	android.view.View.isAttachedToWindow()Z		SDK_INT <= 18	BackwardImprovement	"If you want to support older versions (<= 18), add a check and handle using these APIs: "	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AppCompatDelegateImpl$6$1.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AppCompatDelegateImpl$7.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setAlpha(F)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.animation.AlphaAnimation.<init>(FF)V --- android.view.View.startAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.setFillAfter(Z)V"	2.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.WindowDecorActionBar$1.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.graphics.RectF.<init>()V&android.view.animation.Animation.setFillAfter(Z)V&android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V&android.view.View.getHeight()I&android.graphics.RectF.set(FFFF)V&android.view.View.getTop()I&android.graphics.Camera.rotateZ(F)V&android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z&android.view.View.invalidate(IIII)V&android.graphics.RectF.union(Landroid/graphics/RectF;)V&android.view.View.getAnimation()Landroid/view/animation/Animation;&android.view.View.getParent()Landroid/view/ViewParent;&android.graphics.Camera.restore()V&android.graphics.Matrix.<init>()V&android.graphics.Matrix.postTranslate(FF)Z&android.graphics.Matrix.reset()V&android.view.View.getLeft()I&android.graphics.Matrix.postScale(FF)Z&android.view.animation.Animation.setDuration(J)V&android.view.View.getWidth()I&android.graphics.Camera.rotateX(F)V&android.graphics.RectF.offset(FF)V&android.graphics.Camera.save()V&android.view.View.setAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.<init>()V&android.graphics.Camera.<init>()V&android.graphics.Matrix.preTranslate(FF)Z&android.graphics.Camera.rotateY(F)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.graphics.RectF.<init>()V --- android.view.animation.Animation.setFillAfter(Z)V --- android.graphics.Camera.getMatrix(Landroid/graphics/Matrix;)V --- android.view.View.getHeight()I --- android.graphics.RectF.set(FFFF)V --- android.view.View.getTop()I --- android.graphics.Camera.rotateZ(F)V --- android.graphics.Matrix.mapRect(Landroid/graphics/RectF;)Z --- android.view.View.invalidate(IIII)V --- android.graphics.RectF.union(Landroid/graphics/RectF;)V --- android.view.View.getAnimation()Landroid/view/animation/Animation; --- android.view.View.getParent()Landroid/view/ViewParent; --- android.graphics.Camera.restore()V --- android.graphics.Matrix.<init>()V --- android.graphics.Matrix.postTranslate(FF)Z --- android.graphics.Matrix.reset()V --- android.view.View.getLeft()I --- android.graphics.Matrix.postScale(FF)Z --- android.view.animation.Animation.setDuration(J)V --- android.view.View.getWidth()I --- android.graphics.Camera.rotateX(F)V --- android.graphics.RectF.offset(FF)V --- android.graphics.Camera.save()V --- android.view.View.setAnimation(Landroid/view/animation/Animation;)V --- android.view.animation.Animation.<init>()V --- android.graphics.Camera.<init>()V --- android.graphics.Matrix.preTranslate(FF)Z --- android.graphics.Camera.rotateY(F)V"	2.0
