comparison,version,true_apis,false_apis,napps,keywords
<=,17,"",android.support.v4.app.NotificationCompat$Builder.setCategory(Ljava/lang/String;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.RemoteInput$Builder.setLabel(Ljava/lang/CharSequence;)Landroid/support/v4/app/RemoteInput$Builder;&android.support.v4.app.NotificationCompat$Builder.setSmallIcon(I)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$Builder.<init>(Landroid/content/Context;)V&android.support.v4.app.NotificationCompat$CarExtender$UnreadConversation$Builder.setLatestTimestamp(J)Landroid/support/v4/app/NotificationCompat$CarExtender$UnreadConversation$Builder;&android.support.v4.app.NotificationCompat$CarExtender$UnreadConversation$Builder.setReplyAction(Landroid/app/PendingIntent;Landroid/support/v4/app/RemoteInput;)Landroid/support/v4/app/NotificationCompat$CarExtender$UnreadConversation$Builder;&android.support.v4.app.NotificationCompat$Builder.setGroup(Ljava/lang/String;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$Builder.setContentText(Ljava/lang/CharSequence;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$Builder.setGroupSummary(Z)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$CarExtender.setUnreadConversation(Landroid/support/v4/app/NotificationCompat$CarExtender$UnreadConversation;)Landroid/support/v4/app/NotificationCompat$CarExtender;&android.content.Intent.setFlags(I)Landroid/content/Intent;&android.support.v4.app.NotificationCompat$Builder.extend(Landroid/support/v4/app/NotificationCompat$Extender;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.RemoteInput$Builder.build()Landroid/support/v4/app/RemoteInput;&android.content.Intent.<init>()V&android.support.v4.app.NotificationCompat$Action$Builder.build()Landroid/support/v4/app/NotificationCompat$Action;&android.support.v4.app.NotificationCompat$Builder.setAutoCancel(Z)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$CarExtender$UnreadConversation$Builder.addMessage(Ljava/lang/String;)Landroid/support/v4/app/NotificationCompat$CarExtender$UnreadConversation$Builder;&android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V&android.support.v4.app.NotificationCompat$WearableExtender.addAction(Landroid/support/v4/app/NotificationCompat$Action;)Landroid/support/v4/app/NotificationCompat$WearableExtender;&android.support.v4.app.NotificationCompat$Action$Builder.<init>(ILjava/lang/CharSequence;Landroid/app/PendingIntent;)V&android.support.v4.app.NotificationCompat$Builder.setContentTitle(Ljava/lang/CharSequence;)Landroid/support/v4/app/NotificationCompat$Builder;&android.app.PendingIntent.getBroadcast(Landroid/content/Context;ILandroid/content/Intent;I)Landroid/app/PendingIntent;&android.content.Intent.setAction(Ljava/lang/String;)Landroid/content/Intent;&android.support.v4.app.RemoteInput$Builder.<init>(Ljava/lang/String;)V&android.app.PendingIntent.getActivity(Landroid/content/Context;ILandroid/content/Intent;I)Landroid/app/PendingIntent;&android.support.v4.app.NotificationCompat$WearableExtender.<init>()V&android.content.Intent.putExtra(Ljava/lang/String;I)Landroid/content/Intent;&android.support.v4.app.NotificationManagerCompat.notify(ILandroid/app/Notification;)V&android.support.v4.app.NotificationCompat$Builder.setColor(I)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$CarExtender$UnreadConversation$Builder.<init>(Ljava/lang/String;)V&android.support.v4.app.NotificationManagerCompat.cancel(I)V&android.support.v4.app.NotificationCompat$CarExtender$UnreadConversation$Builder.setReadPendingIntent(Landroid/app/PendingIntent;)Landroid/support/v4/app/NotificationCompat$CarExtender$UnreadConversation$Builder;&android.support.v4.app.NotificationCompat$Builder.setContentIntent(Landroid/app/PendingIntent;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$CarExtender.<init>()V&android.content.Intent.putExtra(Ljava/lang/String;J)Landroid/content/Intent;&android.content.Intent.addFlags(I)Landroid/content/Intent;&android.support.v4.app.NotificationCompat$CarExtender$UnreadConversation$Builder.build()Landroid/support/v4/app/NotificationCompat$CarExtender$UnreadConversation;&android.support.v4.app.NotificationCompat$Builder.build()Landroid/app/Notification;&android.support.v4.app.NotificationCompat$Action$Builder.addRemoteInput(Landroid/support/v4/app/RemoteInput;)Landroid/support/v4/app/NotificationCompat$Action$Builder;,1, ||| 
<=,17,"",android.view.View.setLayerType(ILandroid/graphics/Paint;)V,1,"Refactor using com.b44t.*  (among: 5, score: 0.0008620689655172414) |||  (among: 5, score: 1.0e-08) ||| "
<=,17,"",android.net.Uri.fromFile(Ljava/io/File;)Landroid/net/Uri;&android.content.Intent.putExtra(Ljava/lang/String;Landroid/os/Parcelable;)Landroid/content/Intent;,1, ||| 
<=,17,"",android.media.MediaCodec.dequeueInputBuffer(J)I&android.opengl.GLES20.glEnableVertexAttribArray(I)V&android.media.MediaExtractor.advance()Z&android.media.MediaFormat.getInteger(Ljava/lang/String;)I&android.opengl.GLES20.glVertexAttribPointer(IIIZILjava/nio/Buffer;)V&android.opengl.GLES20.glUseProgram(I)V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z&android.media.MediaCodec.getOutputFormat()Landroid/media/MediaFormat;&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.media.MediaFormat.createVideoFormat(Ljava/lang/String;II)Landroid/media/MediaFormat;&android.opengl.GLES20.glDrawArrays(III)V&android.media.MediaCodec.getOutputBuffers()[Ljava/nio/ByteBuffer;&android.opengl.GLES20.glBindTexture(II)V&android.media.MediaFormat.setByteBuffer(Ljava/lang/String;Ljava/nio/ByteBuffer;)V&android.opengl.GLES20.glUniformMatrix4fv(IIZ[FI)V&android.opengl.EGL14.eglSwapBuffers(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;)Z&android.media.MediaCodec.releaseOutputBuffer(IZ)V&android.media.MediaFormat.getString(Ljava/lang/String;)Ljava/lang/String;&android.media.MediaCodec.getInputBuffer(I)Ljava/nio/ByteBuffer;&android.opengl.GLES20.glActiveTexture(I)V&android.media.MediaCodec.queueInputBuffer(IIIJI)V&android.graphics.SurfaceTexture.updateTexImage()V&android.graphics.SurfaceTexture.getTransformMatrix([F)V&android.media.MediaFormat.getByteBuffer(Ljava/lang/String;)Ljava/nio/ByteBuffer;&android.opengl.EGLExt.eglPresentationTimeANDROID(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;J)Z&android.opengl.GLES20.glGetError()I&android.media.MediaCodec.getOutputBuffer(I)Ljava/nio/ByteBuffer;&android.media.MediaCodec.dequeueOutputBuffer(Landroid/media/MediaCodec$BufferInfo;J)I&android.opengl.GLES20.glFinish()V&android.media.MediaCodec.signalEndOfInputStream()V&android.media.MediaExtractor.readSampleData(Ljava/nio/ByteBuffer;I)I&android.media.MediaExtractor.getSampleTime()J&android.opengl.GLES20.glReadPixels(IIIIIILjava/nio/Buffer;)V&android.media.MediaExtractor.getSampleTrackIndex()I,1,"Refactor using com.b44t.*  (among: 2, score: 0.0008620689655172414) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.media.MediaCodec.dequeueInputBuffer(J)I&android.opengl.GLES20.glEnableVertexAttribArray(I)V&android.media.MediaExtractor.advance()Z&android.media.MediaFormat.getInteger(Ljava/lang/String;)I&android.opengl.GLES20.glVertexAttribPointer(IIIZILjava/nio/Buffer;)V&android.opengl.GLES20.glUseProgram(I)V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z&android.media.MediaCodec.getOutputFormat()Landroid/media/MediaFormat;&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.media.MediaFormat.createVideoFormat(Ljava/lang/String;II)Landroid/media/MediaFormat;&android.opengl.GLES20.glDrawArrays(III)V&android.media.MediaCodec.getOutputBuffers()[Ljava/nio/ByteBuffer;&android.opengl.GLES20.glBindTexture(II)V&android.media.MediaFormat.setByteBuffer(Ljava/lang/String;Ljava/nio/ByteBuffer;)V&android.opengl.GLES20.glUniformMatrix4fv(IIZ[FI)V&android.opengl.EGL14.eglSwapBuffers(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;)Z&android.media.MediaCodec.releaseOutputBuffer(IZ)V&android.media.MediaFormat.getString(Ljava/lang/String;)Ljava/lang/String;&android.media.MediaCodec.getInputBuffer(I)Ljava/nio/ByteBuffer;&android.opengl.GLES20.glActiveTexture(I)V&android.media.MediaCodec.queueInputBuffer(IIIJI)V&android.graphics.SurfaceTexture.updateTexImage()V&android.graphics.SurfaceTexture.getTransformMatrix([F)V&android.media.MediaFormat.getByteBuffer(Ljava/lang/String;)Ljava/nio/ByteBuffer;&android.opengl.EGLExt.eglPresentationTimeANDROID(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;J)Z&android.opengl.GLES20.glGetError()I&android.media.MediaCodec.getOutputBuffer(I)Ljava/nio/ByteBuffer;&android.media.MediaCodec.dequeueOutputBuffer(Landroid/media/MediaCodec$BufferInfo;J)I&android.opengl.GLES20.glFinish()V&android.media.MediaCodec.signalEndOfInputStream()V&android.media.MediaExtractor.readSampleData(Ljava/nio/ByteBuffer;I)I&android.media.MediaExtractor.getSampleTime()J&android.opengl.GLES20.glReadPixels(IIIIIILjava/nio/Buffer;)V&android.media.MediaExtractor.getSampleTrackIndex()I,"",1,"Refactor using com.b44t.*  (among: 2, score: 0.0008620689655172414) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.opengl.Matrix.rotateM([FIFFFF)V&android.opengl.GLES20.glAttachShader(II)V&android.opengl.GLES20.glLinkProgram(I)V&android.view.Surface.<init>(Landroid/graphics/SurfaceTexture;)V&android.opengl.GLES20.glGetProgramiv(II[II)V&android.graphics.SurfaceTexture.setOnFrameAvailableListener(Landroid/graphics/SurfaceTexture$OnFrameAvailableListener;)V&android.opengl.GLES20.glGetError()I&android.opengl.GLES20.glGetShaderiv(II[II)V&android.opengl.GLES20.glCreateShader(I)I&android.opengl.GLES20.glShaderSource(ILjava/lang/String;)V&android.opengl.GLES20.glGenTextures(I[II)V&android.opengl.GLES20.glGetAttribLocation(ILjava/lang/String;)I&android.opengl.GLES20.glTexParameterf(IIF)V&android.opengl.GLES20.glDeleteShader(I)V&android.graphics.SurfaceTexture.<init>(I)V&android.opengl.GLES20.glBindTexture(II)V&android.opengl.GLES20.glDeleteProgram(I)V&android.opengl.GLES20.glGetUniformLocation(ILjava/lang/String;)I&android.opengl.GLES20.glTexParameteri(III)V&android.opengl.Matrix.setIdentityM([FI)V&android.opengl.GLES20.glCompileShader(I)V&android.opengl.GLES20.glCreateProgram()I,"",1,"Refactor using com.b44t.*  (among: 2, score: 0.0008620689655172414) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.media.MediaFormat.setInteger(Ljava/lang/String;I)V,android.opengl.Matrix.rotateM([FIFFFF)V&android.opengl.GLES20.glAttachShader(II)V&android.opengl.GLES20.glLinkProgram(I)V&android.view.Surface.<init>(Landroid/graphics/SurfaceTexture;)V&android.opengl.GLES20.glGetProgramiv(II[II)V&android.graphics.SurfaceTexture.setOnFrameAvailableListener(Landroid/graphics/SurfaceTexture$OnFrameAvailableListener;)V&android.opengl.GLES20.glGetError()I&android.opengl.GLES20.glGetShaderiv(II[II)V&android.opengl.GLES20.glCreateShader(I)I&android.opengl.GLES20.glShaderSource(ILjava/lang/String;)V&android.opengl.GLES20.glGenTextures(I[II)V&android.opengl.GLES20.glGetAttribLocation(ILjava/lang/String;)I&android.opengl.GLES20.glTexParameterf(IIF)V&android.opengl.GLES20.glDeleteShader(I)V&android.graphics.SurfaceTexture.<init>(I)V&android.opengl.GLES20.glBindTexture(II)V&android.opengl.GLES20.glDeleteProgram(I)V&android.opengl.GLES20.glGetUniformLocation(ILjava/lang/String;)I&android.opengl.GLES20.glTexParameteri(III)V&android.opengl.Matrix.setIdentityM([FI)V&android.opengl.GLES20.glCompileShader(I)V&android.opengl.GLES20.glCreateProgram()I,1,"Refactor using com.b44t.*  (among: 2, score: 0.0008620689655172414) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.media.MediaCodec.dequeueInputBuffer(J)I&android.opengl.GLES20.glEnableVertexAttribArray(I)V&android.media.MediaExtractor.advance()Z&android.media.MediaFormat.getInteger(Ljava/lang/String;)I&android.opengl.GLES20.glVertexAttribPointer(IIIZILjava/nio/Buffer;)V&android.opengl.GLES20.glUseProgram(I)V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z&android.media.MediaCodec.getOutputFormat()Landroid/media/MediaFormat;&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.media.MediaFormat.createVideoFormat(Ljava/lang/String;II)Landroid/media/MediaFormat;&android.opengl.GLES20.glDrawArrays(III)V&android.media.MediaCodec.getOutputBuffers()[Ljava/nio/ByteBuffer;&android.opengl.GLES20.glBindTexture(II)V&android.media.MediaFormat.setByteBuffer(Ljava/lang/String;Ljava/nio/ByteBuffer;)V&android.opengl.GLES20.glUniformMatrix4fv(IIZ[FI)V&android.opengl.EGL14.eglSwapBuffers(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;)Z&android.media.MediaCodec.releaseOutputBuffer(IZ)V&android.media.MediaFormat.getString(Ljava/lang/String;)Ljava/lang/String;&android.media.MediaCodec.getInputBuffer(I)Ljava/nio/ByteBuffer;&android.opengl.GLES20.glActiveTexture(I)V&android.media.MediaCodec.queueInputBuffer(IIIJI)V&android.graphics.SurfaceTexture.updateTexImage()V&android.graphics.SurfaceTexture.getTransformMatrix([F)V&android.media.MediaFormat.getByteBuffer(Ljava/lang/String;)Ljava/nio/ByteBuffer;&android.opengl.EGLExt.eglPresentationTimeANDROID(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;J)Z&android.opengl.GLES20.glGetError()I&android.media.MediaCodec.getOutputBuffer(I)Ljava/nio/ByteBuffer;&android.media.MediaCodec.dequeueOutputBuffer(Landroid/media/MediaCodec$BufferInfo;J)I&android.opengl.GLES20.glFinish()V&android.media.MediaCodec.signalEndOfInputStream()V&android.media.MediaExtractor.readSampleData(Ljava/nio/ByteBuffer;I)I&android.media.MediaExtractor.getSampleTime()J&android.opengl.GLES20.glReadPixels(IIIIIILjava/nio/Buffer;)V&android.media.MediaExtractor.getSampleTrackIndex()I,android.opengl.EGL14.eglGetDisplay(I)Landroid/opengl/EGLDisplay;&android.opengl.EGL14.eglCreateWindowSurface(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLConfig;Ljava/lang/Object;[II)Landroid/opengl/EGLSurface;&android.media.MediaCodec.createInputSurface()Landroid/view/Surface;&android.opengl.EGL14.eglCreateContext(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLConfig;Landroid/opengl/EGLContext;[II)Landroid/opengl/EGLContext;&android.opengl.EGL14.eglInitialize(Landroid/opengl/EGLDisplay;[II[II)Z&android.opengl.EGL14.eglMakeCurrent(Landroid/opengl/EGLDisplay;Landroid/opengl/EGLSurface;Landroid/opengl/EGLSurface;Landroid/opengl/EGLContext;)Z&android.opengl.EGL14.eglChooseConfig(Landroid/opengl/EGLDisplay;[II[Landroid/opengl/EGLConfig;II[II)Z&android.opengl.EGL14.eglGetError()I,1,"Refactor using com.b44t.*  (among: 2, score: 0.0008620689655172414) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.media.MediaCodec.getInputBuffers()[Ljava/nio/ByteBuffer;,"",1,"Refactor using com.b44t.*  (among: 2, score: 0.0008620689655172414) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.media.MediaCodecList.getCodecInfoAt(I)Landroid/media/MediaCodecInfo;&android.media.MediaCodecInfo.getSupportedTypes()[Ljava/lang/String;&android.media.MediaCodecInfo.isEncoder()Z&android.media.MediaCodecInfo.getName()Ljava/lang/String;&android.media.MediaCodecInfo.getCapabilitiesForType(Ljava/lang/String;)Landroid/media/MediaCodecInfo$CodecCapabilities;&android.media.MediaCodecList.getCodecCount()I,"",1,"Refactor using com.b44t.*  (among: 3, score: 0.0008620689655172414) ||| Check, if we can really compress videos.  (among: 3, score: 1.0) |||  (among: 3, score: 1.0e-08) ||| "
<=,17,"",android.net.wifi.WifiManager.isScanAlwaysAvailable()Z&android.net.wifi.WifiManager.startScan()Z,1, ||| 
<=,17,"",android.view.View.getContext()Landroid/content/Context;&android.os.UserManager.getUserRestrictions()Landroid/os/Bundle;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z,1,"Add sdk version guard to UserManager use Also switch call to getUserRestrictions to support back to JBMR2 with one call. Bug: 17300500 Change-Id: I1205730e517c6670f6359a0d448458cae6e8a8d4  (among: 2, score: 1.0) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,android.widget.RemoteViews.setViewVisibility(II)V&android.content.res.Resources.getString(I)Ljava/lang/String;&android.text.format.DateFormat.is24HourFormat(Landroid/content/Context;)Z&android.widget.RemoteViews.setTextViewText(ILjava/lang/CharSequence;)V&android.content.Context.getResources()Landroid/content/res/Resources;,android.widget.RemoteViews.setViewVisibility(II)V,1, ||| 
<=,17,"",android.view.View.getClipBounds()Landroid/graphics/Rect;&android.content.Intent.setSourceBounds(Landroid/graphics/Rect;)V,1,"Properly call `setSourceBounds` on the launching `Intent` for all providers According to the Android documentation this ""can be used as a hint to the receiver for animations and the like"". Who knows, for whom this might be useful…  (among: 5, score: 0.16666666666666666) |||  (among: 5, score: 1.0e-08) ||| "
<=,17,android.app.AlertDialog$Builder.setIcon(I)Landroid/app/AlertDialog$Builder;&android.app.AlertDialog$Builder.setTitle(I)Landroid/app/AlertDialog$Builder;&android.app.AlertDialog$Builder.<init>(Landroid/content/Context;)V&android.app.AlertDialog$Builder.show()Landroid/app/AlertDialog;&android.app.AlertDialog$Builder.setPositiveButton(ILandroid/content/DialogInterface$OnClickListener;)Landroid/app/AlertDialog$Builder;&android.app.AlertDialog$Builder.setMessage(I)Landroid/app/AlertDialog$Builder;,android.os.Bundle.<init>()V&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.support.v4.app.Fragment.setArguments(Landroid/os/Bundle;)V&android.support.v4.app.DialogFragment.show(Landroid/support/v4/app/FragmentManager;Ljava/lang/String;)V&android.view.ActionMode.finish()V&android.support.v4.app.DialogFragment.<init>()V&android.support.v4.app.FragmentActivity.getSupportFragmentManager()Landroid/support/v4/app/FragmentManager;,1,"UI to say key passwords available only on API18+  (among: 2, score: 0.5) |||  (among: 2, score: 1.0e-08) ||| "
<=,17,"",android.graphics.Canvas.clipPath(Landroid/graphics/Path;)Z&android.graphics.Path.<init>()V&android.graphics.Path.addOval(Landroid/graphics/RectF;Landroid/graphics/Path$Direction;)V,1, ||| 
<=,17,"",android.media.audiofx.AudioEffect.queryEffects()[Landroid/media/audiofx/AudioEffect$Descriptor;,1, ||| 
<=,17,android.webkit.WebView.getSettings()Landroid/webkit/WebSettings;&android.webkit.WebSettings.setRenderPriority(Landroid/webkit/WebSettings$RenderPriority;)V,"",1, ||| 
<=,17,android.app.Notification.<init>(ILjava/lang/CharSequence;J)V,android.content.SharedPreferences.getBoolean(Ljava/lang/String;Z)Z&android.support.v4.app.NotificationCompat$Builder.setSmallIcon(I)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$Builder.setContentTitle(Ljava/lang/CharSequence;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$Builder.<init>(Landroid/content/Context;)V&android.support.v4.app.NotificationCompat$BigTextStyle.<init>()V&android.app.PendingIntent.getActivity(Landroid/content/Context;ILandroid/content/Intent;I)Landroid/app/PendingIntent;&android.widget.RemoteViews.setTextViewText(ILjava/lang/CharSequence;)V&android.support.v4.app.NotificationCompat$Builder.setContentText(Ljava/lang/CharSequence;)Landroid/support/v4/app/NotificationCompat$Builder;&android.content.SharedPreferences$Editor.putBoolean(Ljava/lang/String;Z)Landroid/content/SharedPreferences$Editor;&android.support.v4.app.NotificationCompat$BigTextStyle.bigText(Ljava/lang/CharSequence;)Landroid/support/v4/app/NotificationCompat$BigTextStyle;&android.content.SharedPreferences.edit()Landroid/content/SharedPreferences$Editor;&android.widget.RemoteViews.setImageViewResource(II)V&android.widget.RemoteViews.<init>(Ljava/lang/String;I)V&android.support.v4.app.NotificationCompat$Builder.setContentIntent(Landroid/app/PendingIntent;)Landroid/support/v4/app/NotificationCompat$Builder;&android.support.v4.app.NotificationCompat$Builder.setStyle(Landroid/support/v4/app/NotificationCompat$Style;)Landroid/support/v4/app/NotificationCompat$Builder;&android.content.ContextWrapper.getPackageName()Ljava/lang/String;&android.support.v4.app.NotificationCompat$Builder.build()Landroid/app/Notification;&android.content.SharedPreferences$Editor.commit()Z&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V,1,"clear cookies before login to ensure new cookie use foreground service if < 4.3 or >= 4.3 and not using secure credential storage  (among: 2, score: 0.3333333333333333) |||  (among: 2, score: 1.0e-08) ||| "
